,id,name,description,logo,createdat,proposalscount,votescount,memberscount,voterparticipation,aum,website,twitter,discord,treasury_address,dd_eth_names,telegram,discourse,github,instagram,own_blog,open_sea,documentation,notion,medium,youtube
95,c0e3d130-a9fc-4b1c-8c92-4bc387261f05,Betacolony,"Betacolony was set to launch and curate the Colony DAO launcher and Meta-DAO, with its own βLNY token.",Betacolony.jpg,2020-11-21T17:17:53.838Z,0,0,0,,3271.7357612169394,https://colony.io/metacolony,joincolony,https://discord.gg/feVZWwysqM,0x869814034d96544f3c62de2ac22448ed79ac8e70,,,,https://github.com/joincolony,,,,,,,
96,636fa00a-3909-4a22-9887-74bdbbeb45df,Urza,DeepDAO research coming soon,Urza.png,2020-11-21T17:17:53.838Z,4,3,5,,9696.86427509436,https://urzadao.com/,UrzaDAO,,0x7ae4bc22d038479c8ad21616450cd5e35d3f03cc,,,,,,,,,,,
97,90c33d5f-6a8c-4ea0-b99f-2d987feb4508,NFTX,"NFTX tokenizes NFTs to be used as DeFi collaterals, thus facilitating their discovery, yielding and farming, among other venues through its own NFT marketplace.",https://deepdao-uploads.s3.us-east-2.amazonaws.com/assets/dao/logo/nftx.png,2021-02-08T14:19:28.939Z,375,1277,5646,8.165072617782501,64462244.747126035,https://nftx.io/,NFTX_,https://discord.com/invite/xcJkxMXSR8,0x40d73df4f99bae688ce3c23a01022224fe16c7b2,nftx.eth,,,https://github.com/NFTX-project,,,,,,,
98,a93c0f9f-268a-4366-b72a-0c8f234f1653,API3,"API3 produce API information through a decentralized blockchain network of dual API-oracle nodes, with pooled insurance for bad replies. It is governed by data consumers & producers, and interested public. API3 DAOv1 was its 1st governance body, currently still holding a significant treasury.",api3.jpg,2020-11-21T17:17:53.838Z,69,194,16738,0.05376986497789461,124746184.95010991,https://api3.org/,api3dao?lang=en,https://discord.com/invite/qnRrcfnm5W,"0xe7af7c5982e073ac6525a34821fe1b3e8e432099,0xd9f80bdb37e6bad114d747e60ce6d2aaf26704ae,0x556ecbb0311d350491ba0ec7e019c354d7723ce0",,,,https://github.com/api3dao/api3-dao-dashboard,,,,,,,
99,0952e221-0ab5-4311-ae02-483ae8c39243,yEarn DAO ($YFI Community Funding),DeepDAO research coming soon,yearn.png,2020-11-21T17:17:53.838Z,20,18,15,,6253.915784466819,,,,0xcb46298767fb5d44c18313976c30d3eeb5071862,,,,,,,,,,,
100,de18669c-2b2b-4409-90ed-ecec4a4c431c,DeoraTest,DeepDAO research coming soon,,2020-11-21T17:17:53.838Z,16,17,7,,10.916125102428616,,,,0x01e5b3f888967e205b36d056cd1633706050bd62,,,,,,,,,,,
101,ab71e343-c8c1-4a7e-92e0-39378e392422,dOrg,"dOrg is a full-stack Web3 development collective, rewarding for reputation and product use.",dorg.jpg,2020-11-21T16:21:01.330Z,235,1020,90,65.55555555555556,2908120.595146725,https://www.dorg.tech/#/,dOrg_tech,https://discord.com/invite/bA9ZM7WXZU,"0x8c3fa50473065f1d90f186ca8ba1aa76aee409bb,0x15344ecdc2c4edfcb092e284d93c20f0529fd8a6,0xdb22d2d37db92ea7fa6993c9f6ead55fbb1ef4ea,0x94a587478c83491b13291265581cb983e7feb540",dorg.eth,,,https://github.com/dOrgTech,,,,,,,
102,f58238e3-f7a5-4efb-a470-73ec5d964b4d,HelpDao,DeepDAO research coming soon,HelpDAO.jpg,2020-11-21T17:17:53.838Z,5,5,4,25.0,1770.971492553885,,,,0xeda7cc0ee377537996e480aa9a22547ef96bf5d1,,,,https://github.com/helpdao,,,,,,,
103,f81b4886-277e-4dbf-89c1-e441bb5669ad,MarsDao,DeepDAO research coming soon,MarsDao.jpg,2020-11-21T17:17:53.838Z,219,133,73,15.068493150684931,22458.6811041233,,,,"0x00952466aa572bb2b1d5330c758944049974a4eb,0x57875ef0e6bdd9bb32ff033e80ed8479313a36c3",,,,,,,,,,,
104,645a478e-4244-46c0-8e3a-ca6492546e47,Moloch,"Moloch DAO awards R&D grants to advance the Ethereum ecosystem. Its minimally viable governance method is constantly developing, forked, and iterated mainly via the DAUhaus Moloch DAOs factory.",MolochDAO.jpg,2020-11-21T17:17:53.838Z,144,700,118,,0.213960586837842,https://www.molochdao.com/,MolochDAO,,0x211a94468ba1e379236b45ca42dc63ee93139c7e,,,,,,,,,,,
105,8c21c472-1533-4e88-9119-6266e0fcb158,MetaCartel,"MetaCartel v2 was established by the MetaCartel Ventures DAO to facilitate the development of the moloch v2 platform, and v1 > v2 migration ventures. It hult actions after the migration.;Meta Cartel Ventures is the DAO venture arm of MetaCartel/DAOHaus/Metagem community. It serves early-stage, cutting-edge projects with initial funding, tutoring, and thick community ties.",MetaCartelDAO.jpg,2020-11-21T17:17:53.838Z,147,425,112,,2.443275654792971,https://metacartel.xyz/,VENTURE_DAO,,0x93d2a6369d57fdf8d1c3db22a5eb4623e26a24ae,metacartel.eth,,https://forum.metacartel.org,,,,,,,,
106,76722967-d8ff-4675-83ea-f36ec4ffe7c1,Cura Dao,"CuraDAO was built to enhance sustainable development in the Caribbean island of Curaçao. It later transformed into Kolektivo Labs, set to BUIDL DeFi for local economies.",CuraDAO.jpg,2020-11-21T17:17:53.838Z,49,103,58,18.96551724137931,780.2556299860945,,Cura_DAO,,0x0b93ba560283350d4216f29dc57e15df38d0eace,,,,https://github.com/Cura-DAO,,,,,,,
107,536f1d5c-8463-4803-b3fb-e55bc22cd65c,Futhorcecosystem,DeepDAO research coming soon,Futhorcecosystem.jpg,2020-11-21T17:17:53.838Z,20,42,6,100.0,6238.130663995844,,FuthorcE,,0xb66b51142d8a85804d2cdb1227e982159008ac45,,,,,,,,,,,
108,a7ebb52d-cfeb-479d-ba4f-21e460eb1773,Fest Dao,DeepDAO research coming soon,FestDAO.jpg,2020-11-21T17:17:53.838Z,86,132,48,31.25,182.11807444217763,https://www.daofest.world/,,,0x8990e11b69403ea53ef2b32434bbd7dbf84b5234,,,,,,,,,,,
109,65c59bad-a9d3-43cc-bd72-be6374014ec6,clr.fund,DeepDAO research coming soon,clr.fund.jpg,2020-11-21T17:17:53.838Z,0,0,0,,61.80292633392423,https://clr.fund/,,,0xa357c5dc01d8ab4f3af519b0537468391e3e0976,,,,,,,,,,,
110,9f0cbe48-799a-43e3-a497-3d90a9678b47,f25f0531,DeepDAO research coming soon,,2020-11-21T17:17:53.838Z,166,285,6,66.66666666666666,0.0,,,,0x6b7c33d06c442d1f5a08f00aeb80c0578bb706fd,,,,,,,,,,,
111,3c73798d-c446-42f6-9ea2-5ff35bb5406a,4c4bf6a8,DeepDAO research coming soon,,2020-11-21T17:17:53.838Z,133,230,7,85.71428571428571,0.0,,,,0xed0beda6991ac426de442c84cee19d75ab78d2ce,,,,,,,,,,,
112,455735b7-1734-4e56-ae5a-9b7713dee00b,6Ef0c0b0,DeepDAO research coming soon,,2020-11-21T17:17:53.838Z,138,223,6,83.33333333333334,10.015207330379521,,,,0xcd8393b5b0ec5ab8dad4e648f709be6bac11874d,,,,,,,,,,,
113,4a4610a3-dd09-4a5c-b590-417e067d14c0,centrifugelabic01,DeepDAO research coming soon,,2020-11-21T17:17:53.838Z,12,49,20,60.0,0.0,,,,0x46f2a6efd0163b90f5f65fdc965ba3cf865ebaa6,,,,,,,,,,,
114,0432b1b6-80a2-4263-9651-3dc6b78ee4b4,Keytree,This DAO served shortly during 2019. Data affiliates its members to a StayLocal token issued during the COVID-19 #StayLocal campaign.,,2020-11-21T17:17:53.838Z,5,5,3,66.66666666666666,16218.874371,,,,0x8c458e618e4a43a36b6b34fcae2de77a6577b92a,,,,,,,,,,,
115,c1377de2-b6ff-4ed2-91fb-6f3c870afe34,0x117d1F8CB4Bf6e74Bc5D667f15af7b810baCCCD6,DeepDAO research coming soon,,2020-11-21T17:17:53.838Z,207,406,6,83.33333333333334,685742.0298910802,https://cyb.ai/,cyber_devs,,0x3a1f860046249646e508c417a840755571bc4680,,,,https://github.com/cybercongress,,,,,,,
116,730871f1-1b1c-42a4-a994-a788b6e14fa1,murziki,DeepDAO research coming soon,,2020-11-21T17:17:53.838Z,13,14,4,50.0,71129.3,,,,0xca30b69e2f87ccdfe75aecde8988570625c8c3af,,,,,,,,,,,
117,407b8468-b7c0-4a31-85af-c2790bfd8b7e,Aragon Network,DeepDAO research coming soon,aragon.png,2020-11-21T17:17:53.838Z,0,0,6,0.0,2736440.1415976253,https://aragon.org/,,,0x5e8c17a6065c35b172b10e80493d2266e2947df4,,,,,,,,,,,
118,a504a52b-1fe1-4bed-8394-36ec710a98fa,brightiddev,DeepDAO research coming soon,BrightID.jpg,2020-11-21T17:17:53.838Z,67,26,4,75.0,3215.474098748371,,,,0x7099b4d99876480fcc0ac46d7809b7287a946050,,,,,,,,,,,
119,98ca18d0-1fbc-4ef4-abf6-23cb3f6ad49c,Arca,"Arca DAO's community is developing and expanding the Arweave ecosystem, project and network.",arcadao.jpg,2020-11-21T17:17:53.838Z,59,342,26,76.92307692307693,7034.681628858575,,arca_dao,,0x63931acddae3b15cbdd0160dcf21b9776f8092e5,,,,,,,,,,,
120,db8f02f3-ebc1-407a-9d20-778ea32faa70,Buyback CC1,DeepDAO research coming soon,,2021-04-21T09:31:55.135Z,16,17,15,,21228.446209955553,,,,0x2004cb1e8fb6d4476acdc9e1d37f717d3a83384d,,,,,,,,,,,
121,b0a516b5-08c4-4bdd-b7a2-61aff776ad35,Dandy,DeepDAO research coming soon,,2020-11-21T17:17:53.838Z,1,3,7,42.857142857142854,0.0,,,,0xe64b0bd6254aff94a98edd7dac8febfb30089416,,,,,,,,,,,
122,ec242c8a-4667-46c6-8c51-0df6f0970970,MansaNetwork,DeepDAO research coming soon,,2020-11-21T17:17:53.838Z,20,18,6,33.33333333333333,122.72121847730567,,,,0xce5dcffb2aa50deeb229881a294f0b79d41baaeb,,,,,,,,,,,
123,a69a387b-51f4-4cab-84cf-3e49b4f84a2b,0x06Bdd90Cc7122D4531ab7CbB3C22D265Cb112ABD,DeepDAO research coming soon,,2020-11-21T17:17:53.838Z,10,8,12,,6568.7568171123285,,,,0x577cbb041c645882d6c9e9b24deb786429d29cb5,,,,,,,,,,,
124,3d80a1ec-3c50-4440-874a-a5e3debfdddf,Srt,"The srt DAO existed for a few months in 2020, during which it registered one non-membership action, namely the transfer of funds to one of its 3 memebr addresses.",,2020-11-21T17:17:53.838Z,3,4,4,50.0,10952.48013,,,,0x9e281335d5316417eed0c16051e5de4a3c4a2b1d,,,,,,,,,,,
125,6052b383-96af-4d4e-bc3a-d976dd4b8295,Valtech,DeepDAO research coming soon,,2020-11-21T17:17:53.838Z,4,1,2,50.0,0.0,,,,0x569a4c85c1bda28921a58c234a8a39d789175a4c,,,,,,,,,,,
126,2d945875-1d5d-4656-90ec-48e22419de43,Aragon Association DAO,DeepDAO research coming soon,aragon.png,2020-11-21T17:17:53.838Z,71,56,8,25.0,0.9591902044342971,https://aragon.org/aragon-association,,,0x29e7d29deab3117766c10080bb923c7239dfd99f,,,,,,,,,,,
127,21fb08a0-ac95-4a81-a37a-31a77ed5c62b,Arweavers,DeepDAO research coming soon,Arweavers.jpg,2020-11-21T17:17:53.838Z,5,8,5,80.0,3501.972468712613,https://www.arweave.org/,,,0xc8f94cc40cf7ac14c056dc081232de71cb9763cd,,,,,,,,,,,
128,418fff14-384e-4abd-bc53-b71e1bef4587,Daoversify,DeepDAO research coming soon,Daoversify.png,2020-11-21T17:17:53.838Z,4,4,4,25.0,2.453510733615678,https://cryption.network/,CryptionNetwork,,0x4299fc8ef72bce11b3d816e4528c24527fb09e8f,,,,,,,,,,,
129,9c503621-50a8-4580-bc71-39418b8d4001,Status,"Status is a community that BUIDLs private and secure information flows and increased self-sovereignty. Its native package includes a messanger dapp, a web3 browser and a crypto wallet.",status.png,2020-11-21T17:17:53.838Z,13,7,4,25.0,5556.649615748944,https://status.im/,ethstatus,https://discord.com/invite/3Exux7Y,0x3ac825db2021f5cdf674b11c00af71e743818cad,,,,https://github.com/status-im/,https://www.instagram.com/status.im/,,,,,,
130,9555f45d-47e8-47e8-95a3-4c8e453c9444,Aragon Trust,DeepDAO research coming soon,aragon.png,2020-11-21T17:17:53.838Z,92,160,9,66.66666666666666,2836041.4260183764,,,,0x768536f03b64e6903c452514596886305e752589,,,,,,,,,,,
131,85886620-d8b8-427e-bd05-dd832c4f9fd0,1HiveLLC,1Hive is a bottom-up community DAO that BUIDLs on dapps. It serves DAO launching and management while also dev&run its own DeFi products. 1Hive governance principles are set in a biding community covenant.,1HiveLLC.png,2020-11-21T17:17:53.838Z,108,124,19,10.526315789473683,20474.318760618215,https://1hive.org,,,"0xc02d33ada84a23def12c65780fc61eec97efd28b,0xe0d11d5a1982f64ff1d36cd8c2bd315dea127d66",,,,,,,,,,,
132,26e07572-743c-4382-bc89-a9a281598a4c,1UP,"1UP is a community dedicated to the blockchain gaming market, set to enhance PlayToEarn mechanics and to power NFT assets.",1UP.jpg,2020-11-21T17:17:53.838Z,40,33,18,22.22222222222222,0.3564740759596849,https://www.1up.zone/,game1uptoken?lang=en,https://discord.gg/yRYTMKCttw,0xafdd1eb2511cd891acf2bff82dabf47e0c914d24,,https://t.me/game1up,,https://github.com/1-up-platform/,,,,,,,
133,94dc4747-200a-45e6-b325-cb8d830f98d2,Curio,"Curio DAO, of Curio Finance, tokenizes ownership over tangible, legally-contracted assets, which are sold as shares to permissionless investors. It currently developes cross-chain DeFi tools to leverage tokenized assets.",Curio.jpg,2020-11-21T17:17:53.838Z,52,138,236,11.440677966101696,21065.306321009684,https://linktr.ee/CurioDAO,curio_invest,,"0x1fa013f243b3999bc668fc176c300c63e100a488,0x4b35388c0cc17c5037728da6e0cb72515912ed51",,https://t.me/CurioInvestCommunity,,https://github.com/CurioTeam,https://www.instagram.com/curioinvest/,,,,,,
134,67149dec-7a5d-41f4-8e68-f75446ce47a0,PieDAO,"PieDAO offers specific synthetic liquidity pools (""Pies"") which expose liquidity providers to a wide range of DeFi products and protocols, aspiring simplified UX for complex deals as such.",PieDAO.jpg,2020-11-21T17:17:53.838Z,423,5221,3406,12.536699941280094,11216047.766005605,https://www.piedao.org/,PieDAO_DeFi,https://discord.com/invite/SDnudcu,"0x4efd8cead66bb0fa64c8d53ebe65f31663199c6d,0xaf2fe0d4fe879066b2baa68d9e56cc375df22815,0x3bfda5285416eb06ebc8bc0abf7d105813af06d0,0x267070804c46a47aa92a76d59d70c05d30de46e3,0x3bcf3db69897125aa61496fc8a8b55a5e3f245d5",piedao,https://t.me/piedao,,https://github.com/pie-dao,,,,,,,
135,aea99a21-35b1-485f-97a5-b28dde268704,Aragon One,"Aragon One is the Aragon founders' company set and served the development of Aragon-related tools and services, through grants from Aragon Association. The firm is shown to halt its activities upon major re-organization in early 2021.",AragonOne.jpg,2020-11-21T17:17:53.838Z,194,294,13,53.84615384615385,30680.828266467168,https://aragon.one/,aragononeteam,,0xfacb1f7e9d2d3481467ffa05168882dc41fe7468,,,,https://github.com/orgs/aragonone/repositories,,,,,,,
136,532f4354-3090-4634-a366-ff256c5e5ad1,BrightID,"Bright ID is a social identity network that peer-identifies or disqualifies prospective members as trusted unique users of plugged-in dapps, without storing personal data;The BrightID Development DAO served the project's development team until (currently) 21 Dec. 2020.",BrightID.jpg,2020-11-21T17:17:53.838Z,104,496,17,82.35294117647058,5576.821881192689,https://www.brightid.org/,BrightIDProject,https://discord.gg/nTtuB2M,0x60e18f4971077412af2bd0297999093642f28e15,,https://t.me/brightidofficial,,https://github.com/BrightID,,,,,,,
137,4f9a27a2-0168-4283-8a80-29f1ae432566,Collab19,Collab19 was built in an effort to create a better paradigm for fundraising and distribution to fight COVID-19,Collab19.png,2020-11-21T17:17:53.838Z,43,53,78,24.358974358974358,1.0014213,,collab_19,,0x66b6fd8097e078cb8e0f7916efb8be76849b3442,,https://t.me/collab19,,https://github.com/abridged/dao-help,,,,,,,
138,704bb76e-6c74-4763-9d8f-67b739f01116,ShieldDao,DeepDAO research coming soon,ShieldDao.jpg,2020-11-21T17:17:53.838Z,5,13,17,47.05882352941176,0.0,https://shieldex.io/,shield_dao,https://discord.com/invite/G6RvAreFE8,0x95ee70b6ee02a91382690fe39598e626ebb7fad4,,https://t.me/shield_dao,,https://github.com/ShieldDAODev,,,,,,,
139,70db6cf1-542d-45c2-b229-1b0377a570ab,Estonia,DeepDAO research coming soon,Estonia.png,2020-11-21T17:17:53.838Z,7,1,6,16.666666666666664,418.7849948546623,https://estoniadao.org/#/,estoniadao,https://discord.com/invite/rwtWDZ3,0x614962025820c57d6af5acff56b5879237daf559,,,,https://github.com/EstoniaDAO,,,,,,,
140,6a15c265-e700-4519-9221-610004c671f2,BarnBridge,"The BarnBridge algorithm sets to modify specific cross-DeFi-associated risks by automatically generating derivative markets around them, as hedges.",barnbridgelaunch.jpg,2020-12-15T20:14:57.333Z,71,1503,10342,4.428543801972539,21449736.098146122,https://barnbridge.com/governance/,barn_bridge,https://discord.com/invite/FfEhsVk,"0x5040a19e59fecc9bdf62cea2f71a4604408c67bf,0x4cae362d7f227e3d306f70ce4878e245563f3069",barnbridge.eth,,,https://github.com/BarnBridge/,,,,,,,
141,c2a66f78-b134-4999-b593-dcc71eeff27d,Stacker Ventures,"Stacker Ventures tokenizes permissionless, crypto seed-stage investment pools, so as to allign investors and investees' interests and to strategically farm cross-DeFi yield.",stackerVentures.jpeg,2021-03-15T12:15:28.939Z,34,213,1435,5.923344947735192,536736.4617593663,https://stacker.vc/dao,stackerventures,,0xb156d2d9cadb12a252a9015078fc5cb7e92e656e,stackervc.eth,,,https://github.com/stackerventures,,,,,,,
142,986143ea-6e40-45d3-826e-0010ffd9abcd,Markeing DAO,DeepDAO research coming soon,marketingdao.jpg,2020-11-21T17:17:53.838Z,10,11,12,,12440.7168,https://marketingdao.org/,MarketingDAO,,0x7fea50956d5ac9fbed2ef263bdeae0a1467c1524,,https://t.me/joinchat/Ip9feFkQNNravLooZOhCGg,,,,,,,,,
143,c71157e6-8e4d-439f-adf5-61c3e20b2fe4,BerezkafLexDAO,DeepDAO research coming soon,lexdao.jpg,2020-11-21T17:17:53.838Z,828,1278,145,3.4482758620689653,149599.38484495904,https://berezka.io/,,,"0xf8a8d25049ebfaf36cf1dd7ff51ebd0777fc9b32,0x24467575cca1497e352fcd99f875f03138650567",,,,https://github.com/BerezkaDAO,,,,,,,
144,86be7239-2732-48a4-b9ee-8c0560ba7101,Creative Collabo DAO,"This Grants DAO currently presents 6 proposals, all in February-March 2020.",,2020-11-21T17:17:53.838Z,6,5,6,,864.5041290685601,https://app.daohaus.club/dao/0x1/0x161e99f7467f20602c7ff9ff85f22be1ecc41b86,,,0xb389fb80ef7caf3fb367f7d5b4655f4b7cd6958e,,,,,,,,,,,
145,d3572da3-f62f-4236-be06-51f9dc8677cd,flamingo,"Flamingo is an investment DAO that supports, purchases, archives, collects, and possibly farms selected NFTs. It is controlled by its DAO within the boundaries of its Delaware LLC registration.",flamingo.png,2021-04-01T13:11:45.765Z,0,0,0,,57862.42221728204,https://flamingodao.xyz/,FLAMINGODAO,,0x43310bd1c8f261ee7b9025662207ed95329aa193,,,,,,,,,,,
146,37eedf88-7020-40ed-94db-e844ba75f8bd,Cyber Congress,"The Cyber Congress DAO is about ""Computing the Knowledge of the Great Web"", aiming to produce a protocol with a consensual, decentralized ""knowledge graph"" for hashed information storage, verification and retrieval.;The 0x117...D6 DAO is related to the Cyber Congress DAO by proposal content. It has been active since Nov. 2019, mostly on financial transfers.",cyberdevs.png,2020-11-21T17:17:53.838Z,16,21,77,9.090909090909092,33903.7842,,,,0x34291feae53ad4e155a20de02585eb115ef5d373,,,,,,,,,,,
147,7caebb64-0eb1-466f-8df7-a68e59c3d540,Odyssy,"<p>Odyssy is a full stack <a target=""_blank"" href=""https://odyssy.io/work"">programming & design</a> collective focused on (but not limited to) the DAOhaus-Moloch ecosystem, indeed BUIDLer of DAOhaus as well as its Pokemol frontend and the MetaCartel grant DAO interface. It is built as a network of professionals who flexibly collaborate par project and demanded contributions.</p>",https://deepdao-uploads.s3.us-east-2.amazonaws.com/assets/dao/logo/odyssy.png,2021-04-21T09:31:55.135Z,10,13,6,,345992.5923799587,https://odyssy.io/,odyssyautomaton,,0xdcaaf0efd2e70e8103566e705c86b038ed8ff88e,,,,https://github.com/odyssy-automaton,,,,,,,
148,afbe6c7d-46bd-4dea-a595-eacd6be5f7c3,pNetwork,DeepDAO research coming soon,ptokens.jpg,2020-11-21T17:17:53.838Z,4,13,1530,0.8496732026143791,22799491.43167627,https://p.network/,pNetworkDeFi,Yolo DAO discord (linked to pNetwork twitter): https://discord.com/invite/CW7bhev7Gd,"0xdd92eb1478d3189707ab7f4a5ace3a615cdd0476,0x015ed76723aaf0ef9960dd66631d2ecac77e4156,0xabfd88db78d2503af372cb9c21cdc2f181232b4f",pnetwork-dao.eth,https://t.me/pNetworkDefi,,https://github.com/provable-things,,,,,,,
149,4b272cd9-afb2-44fb-9bac-34084084157e,Airalab,DeepDAO research coming soon,airalab.jpg,2020-11-21T17:17:53.838Z,260,482,26,53.84615384615385,13112381.603254,https://aira.life/,,,"0x28a3d3467a3198d1bb5311836036d53c3c64b999,0xe40c0c4f8e2424c74e13a301c133ce8b80d90549",,,,,,,,,,,
150,ac6bec5f-a0c4-4a00-a07f-08a00fe31368,STAKEhaus,"STAKEhaus governs STAKE - the validator token for the xDai blockchain, which became the Gnosis Beacon Chain. ",stakeHause.png,2021-08-11T14:58:49.105Z,34,41,28,,10598.14620072494,,gnosischain,https://t.co/yrSN2dS9Z2,0x97ace434171c7eb426548afc4af188a3c973a38d,,https://t.me/gnosischain,,https://github.com/gnosischain,,,,,,,
151,5f63e705-9a8a-4f2c-a0f3-da1f292dbbdb,Enzyme Finance,"<p>Enzyme Finance is a protocol for DeFi asset management and investments. Its non-custodial, forkable ""Funds"" offer permissionless participation in tracked, transparent strategies of investment combinations.</p>
      <p><br>Enzyme is among DeFi pioneers. It was founded in July 2016 as a Swiss company called <a target =""_blank"" href=""https://www.crunchbase.com/organization/melonport/company_financials"">Melonport AG</a>, successfully ICO'd its MLN trading token in March 2017, and has since integrated multiple tokens and tooling. In early 2019, Melonport self-dissolved and handed authority of the protocol over to the Melon Council. The project rebranded to Enzyme in Dec. 2020, while sticking with $MLN.</p> 
      <p><br>Enzyme's two Council DAOs, ""Melon Council"" and ""Enzyme Council"", are actually one and the same institution evolved over time, and the governor of the Enzyme project on Web3. It is mandated to nurture and guard the protocol, its products and ecosystem.</p>
      <p><br>Thus, the (Aragon-based) Melon Council DAO, of founders and early business partners, had served as Melon's governor up until rebranding. It was smoothly inherited by the (currently Snapshot) Enzyme Council DAO, with 6 of the 9 original member addresses still serving, as does MGM - one of the Council's 2 original governance tokens.</p>
      <p><br>The Council is ""bound by fiduciary duties, guiding principles and Enzyme Council Statutes"" (from <a target =""_blank"" href=""https://docs.enzyme.finance/governance/enzyme-technical-council"">documentation</a>). It currently operates through a number of specialized teams who come under either the Enzyme Technical Council or the Enzyme User Representatives group.
      </p>",https://deepdao-uploads.s3.us-east-2.amazonaws.com/assets/snapshots/spaces/enzymefinance.eth.png,2020-11-21T17:17:53.838Z,86,286,26,53.84615384615385,64.9188,https://enzyme.finance/,enzymefinance,https://discord.enzyme.finance/,"0xa7d9aa201734c6b9fb2ba8cdd15a83dc96abe804,0xfe1f2de598f42ce67bb9aad5ad473f0272d09b74",enzymefinance.eth,https://t.me/enzymefinance,,https://github.com/enzymefinance,,,,,,,
152,219ab5ef-9345-448b-bbf2-786a33e4edd8,Aavegotchi,DeepDAO research coming soon,aavegotchi.jpg,2020-11-21T17:17:53.838Z,288,61053,13043,39.998466610442385,59320946.621597804,https://aavegotchi.com/,aavegotchi,,"0xfb76e9be55758d0042e003c1e46e186360f0627e,0xffe6280ae4e864d9af836b562359fd828ece8020",aavegotchi.eth,,,https://github.com/aavegotchi,,,,,,,
153,03343e45-bd69-41b9-96e0-3f7e9d65db7d,MetaCartel Ventures China,DeepDAO research coming soon,metacartelventureschina.png,2020-11-21T17:17:53.838Z,19,32,17,,2125.7938708436914,https://www.mcvc.fund/,venturedaochina,,0x934d6b90e3f916a3ad5d080a674a1e953447dda3,,,,,,,,,,,
154,a85a2ad1-cd27-4f6e-a946-b8870770e986,Trojan DAO,"Trojan is an art collective that strategizes, organizes and acts for Web3 alternatives to heavily centralized legacy art patronage.",trojandao.jpg,2020-11-21T17:17:53.838Z,35,43,19,,57036.258911323726,https://www.trojandao.com/,trojandao,,0x8bd458e3950f8a9cbe67ea55cbc209ead43b46f4,,,,,,,,,,,
155,ba288cda-5c0e-4cea-90ca-104824d7e42b,HausDAO,HausDAO is the governor of the DAOHaus ecosystem - the coordinator of moloch-launched DAOs.,daohaus.jpg,2020-11-21T17:17:53.838Z,57,53,45,,10151.446276796396,https://daohaus.club/,nowdaoit,https://discord.com/invite/daohaus,0xdec090a12f2e280b089daa225892d9efa8ed0ee8,,https://t.me/joinchat/IJqu9xPa0xzYLN1mmFKo8g,,https://github.com/HausDAO,,,,,,,
156,61359d17-a4b5-4260-a9f9-412820b22534,ShillShop,"ShillShop is a marketing DAO for Web3 porjects, a partnering offspring of MetaGame ecosystem's Raid Guild of BUIDLers, established Aug. 2021.",daohaus.png,2021-08-11T14:59:50.846Z,33,52,17,,2981.4015592244873,https://shillshop.business.site/#gallery,rgshillshop,,0x50d9fbebdd7fd36c0716fc1faaa9248bab6bbcc0,,,,,,,,,,,
157,2f21d301-a985-4e8d-891c-877fcc9d97d3,Stacker Ventures DDC,Due Diligence Committee of the Stacker Ventures DAO,https://deepdao-uploads.s3.us-east-2.amazonaws.com/assets/snapshots/spaces/stackerventures.eth.png,2021-09-01T09:10:35.769Z,21,86,22,,,,,,,stackerventures.eth,,,,,,,,,,
158,7f20e031-abf8-44b4-93e4-09b8cf7e7134,ForeFront,"Forefront is a token-permissioned DAO serving media, financial data and insights of community social tokens, NFTs and DAOs. It is governed by members, and led by FF guild leaders and staff members.",https://deepdao-uploads.s3.us-east-2.amazonaws.com/assets/snapshots/spaces/ffdao.eth.png,2021-09-03T13:37:56.677Z,7,285,1343,13.47728965003723,9825568.044377133,https://forefront.market/,forefront__,https://discord.com/invite/9tfgWCQn6m,0x2fb9f0ef424b24a8d293999298f392a33fe6a8b5,ffdao.eth,,,,,,,,,,
159,a1679a54-6e9a-4b03-b3da-fdcc7aeb28cd,yearn.finance,Yearn aims to maximizes liquidity returns by strategicaly aggregating assets across DeFi. It also incubates development of crypto management tools. Its tokenized governance is mostly delegated to community Teams.;yEarn yDAO is a community driven funding for the open source mainainance of yEarn.finance,yearn.png,2020-12-08T16:18:55.790Z,16,4836,50275,6.480358030830432,40706931.46340222,https://yearn.finance/#/home,iearnfinance,https://discord.com/invite/6PNv2nF,0xfeb4acf3df3cdea7399794d0869ef76a6efaff52,yearn,https://t.me/yearnfinance,https://gov.yearn.finance,https://github.com/yearn,,,,,,,
160,2d8b492d-05d4-4644-abf7-f82e5319b44b,Decentral Games,"Governed separately from Decentraland, Decentral.games operates typical gambling highlights on Decentraland platform casinos.",decentralgames.eth.png,2021-05-19T17:28:55.135Z,88,1367,3483,9.962675854148722,3057142.709670416,https://decentral.games/,,,"0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,0x7146cae915f1cd90871ecc69999beffdcaf38ff9",decentralgames.eth,,,,,,,,,,
